distortion,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48
0,6.489599664,2.593646878,-0.360735735,-6.624532309,4.405713845,8.676768961,-7.167000188,-4.964111697,-3.579989819,5.640472598,3.704475331,-10.17600626,-8.444495803,1.336888966,1.79539013,-11.44186717,-10.02895251,2.182945139,1.65844054,1.75599663,-8.618611558,-4.768725893,-0.303388624,-4.67188338,4.325771418,4.376661597,-6.560736301,-4.059128705,-1.497251261,-0.256367409,0.013771959,-6.759706934,-3.671884789,5.890968366,1.918347885,-1.879871408,3.567279202,3.944962982,-5.540391028,-0.198321094,7.861398471,-4.284271905,1.8671252,-1.716018246,-4.587825686,-0.07758146,-3.050980631,-15.31261489
0,-8.672707058,-0.179862161,0.765971056,-3.717488165,0.930297586,4.877706575,5.398925158,-1.39485415,3.980325194,1.380820929,7.896438572,-2.65692753,1.096460766,-3.313735689,-7.468891584,-11.28603433,-2.739300614,6.824914255,-1.168912352,-1.588451564,-2.652056175,1.246052429,4.24563854,-4.08491306,-7.83420717,6.046239504,5.810147536,-13.18938182,-5.033881084,1.343107112,2.875862275,1.89542837,-6.275170482,-1.375588991,-4.533680603,-3.057485455,-1.866151839,1.230646576,-1.213800399,4.676765674,-1.865782094,-4.416661564,-7.16738375,-2.06710433,-1.101105277,8.029763825,-5.394117779,-3.385153262
0,1.590883045,2.740666576,-8.011764177,-0.814888116,-4.907705508,3.668320586,-2.510091538,-3.331768645,-2.348925681,-0.795738236,-1.510224155,-8.887583091,-3.692862745,1.504383879,-15.41270115,-4.829018196,-0.23070712,-0.287408698,-5.752479814,-4.69111412,0.521624214,-4.862437591,-4.009039435,-6.783239559,2.070320031,5.014044444,-5.876211909,-10.87647847,-5.029810613,9.975132489,-15.89270403,11.46690439,-1.301270064,8.139817143,-8.028730745,-5.257275157,-2.460175097,-3.183710543,-2.317805288,-5.151185195,4.478165828,-6.991786741,-5.988640796,-5.269882265,-0.489617116,-6.105122688,3.595417114,-3.279521616
0,-3.218122564,-5.905139654,-7.058625855,-9.958710503,3.908640344,-0.245019598,-9.779873204,7.81142706,0.259774145,-8.408747934,-2.561051519,9.026418195,2.516274345,-1.322696955,-3.646049085,-5.965726305,-6.216496695,-5.355837132,1.867499,-0.960157476,2.806167805,6.686404331,6.7705555,6.839959017,-13.34180133,2.187503958,-5.58026496,-2.979149877,5.10123563,-4.121703517,-1.802301925,7.539628876,1.885123882,-2.417715993,7.624331855,-0.938015349,-2.569752693,-4.995972257,0.672452811,6.528049411,13.57679364,3.009069216,2.155708955,1.383253435,5.840385665,1.971618629,-1.659107337,5.40505336
0,8.608561652,5.392710979,-7.420228686,-3.33373461,0.356123479,-3.292775332,1.917343088,1.137994887,-0.011374733,4.561827424,-5.485392191,5.45168108,-0.870968808,-3.286017367,-2.727288291,-1.139322553,7.379048941,-7.106798477,1.53807509,-1.656521455,-4.571986446,0.441023202,3.95022327,NA,-4.344227653,5.672385572,-5.576389931,-4.844093867,-2.187565898,-3.901262526,-2.934000144,1.969752455,7.199815784,0.297444259,-6.50837207,-5.619873431,9.040087381,-6.044899712,-2.621443971,-2.369544936,2.990335427,-1.729090816,-5.863008787,-9.060621325,-4.753284898,0.628662336,1.153253213,0.533874272
0,0.512426041,-4.257674495,-0.969580904,-6.035866278,-4.377769952,3.199510228,2.756257609,1.290102606,10.11112194,3.314108923,0.586067864,-3.723049359,-0.02075451,2.315085855,0.689016784,-3.477739974,-0.515164797,-1.988722551,4.018565385,-2.962310762,-2.560451834,-2.187232567,-5.093422623,-1.822676535,4.234302977,-1.046213414,-0.538623579,-4.163148343,4.076555748,-0.976120071,4.480251884,-8.848619119,-7.26517409,5.267145775,4.909592651,-4.844449547,-3.624356807,-1.541888208,8.284554755,-2.131332405,1.483713899,-2.030699969,-4.779737885,2.361270922,-2.820331759,-1.358664096,-7.360054782,NA
0,3.654875139,-5.327496177,-2.201089044,-2.714767396,11.37390117,-4.11889663,5.525849932,0.29231132,-1.13884259,-9.749204533,6.764015886,-10.90530669,4.079821502,2.010684961,-3.530588537,-3.607023505,1.243095325,-6.706033899,-0.299604932,-3.273756739,4.582756159,-11.63063885,6.025625573,11.63454281,0.770127112,5.19544378,0.954472954,3.22294332,-1.288766746,-8.916252463,-4.529517321,-3.749130641,-5.767160202,-8.817627019,-8.721433393,-1.151246316,3.773992827,-3.678307544,5.730040083,2.183703361,3.515770936,0.765341698,1.029940187,-6.078737671,0.475992793,-2.997027229,8.152034936,-6.771865537
0,-5.944607603,0.887276296,-0.726403247,-0.078224598,2.508727438,3.53244155,-8.780953795,4.817535371,-0.327745093,13.95295582,3.257946957,0.163074496,-4.378348315,-2.049175546,-6.857088681,-3.746459249,-2.497003065,0.211967121,-5.469469732,0.008937672,-6.486458714,-4.109309206,2.469569747,2.956996796,-7.356748325,12.80937319,-4.689430435,-3.567175451,-4.980389268,-4.150275484,-6.019273983,5.260587638,3.173670191,-2.89920022,7.092242428,13.55328827,1.269633048,-3.764759544,0.808789108,-2.382782074,-6.255553472,-16.44862091,-7.496977006,6.258598987,0.160473228,3.100637757,-4.513809622,4.001947521
0,-4.090086417,-4.82896143,-1.311293487,-6.636528962,-0.415428965,3.116043101,-6.060679816,8.532132088,-3.289945878,-4.866506652,-1.342770691,4.810026349,1.547060714,-6.039217716,1.946607482,0.691686544,NA,-6.822049211,0.912434085,1.556034062,4.771558962,3.957905214,6.188894037,NA,-1.318336495,8.689129926,-9.527278075,9.604981603,-1.148067161,-2.019644908,2.272035868,-0.507873829,3.926788957,-7.469722153,0.127428667,-2.020824499,-6.574964561,-1.879156851,-4.246252078,2.007425194,-6.859206119,7.050502945,-3.17236411,-6.267400617,1.116250193,4.274240676,-5.016612052,-3.019149585
0,0.989090668,-0.57334819,3.24434581,-5.909424571,7.884527729,9.122312734,0.805615454,-5.123153519,-3.245082517,5.989731954,2.727480937,5.235786843,0.024815186,1.535888526,0.419250854,3.97466229,6.797843268,10.81277907,-3.4712731,-3.393245848,8.953658051,11.06504218,3.358589826,-6.522705193,4.606748738,7.461272804,5.20167561,-2.396487437,-1.147457822,-1.133823899,4.136409865,-7.069424913,-1.798396571,-2.019677546,-1.860964747,1.050575694,-1.262921376,6.195384733,1.048045464,3.695985348,4.026785409,-4.254324873,7.83399152,2.018639833,-1.620163239,8.436932796,-9.376539795,3.331606448
0,-1.646393794,1.348675217,-0.199957918,-11.19053613,2.806701479,5.264477859,4.897578065,12.0653647,-3.516203632,6.45338919,-8.930098763,2.503332188,-0.867617221,3.873724649,12.32197883,3.008327693,-0.837450943,2.997688253,-7.386923038,6.582063164,-4.436307354,1.82886356,7.029175405,-2.197688561,-1.012598251,12.94645599,-5.709741472,9.819155294,-2.717593818,0.148037498,-6.297836322,2.821101645,-3.030364925,5.246245417,-2.6247957,0.391906452,2.625522932,-0.533687721,-2.705697484,-0.932508838,-4.483331303,10.85015854,-4.030336047,2.980381886,-1.83172664,0.910291248,2.119505649,0.246073947
0,6.966692209,1.639141287,15.43980883,-6.750463655,0.935043433,-3.398419841,1.842535189,-17.70022715,0.540715649,-1.460634305,-0.942973531,-4.778041246,-1.761224057,-2.089676057,-5.972137309,-9.212880186,-3.908971521,2.516463379,3.967596602,-3.279695272,-1.351962526,9.859548827,-3.24226667,-10.05138628,2.611765528,0.892169494,-2.611192245,1.051096281,1.736710623,0.295382072,6.095022499,-9.8408579,-3.925358903,-5.963118412,4.330257681,-0.516015388,0.991031229,-1.937352217,-1.160117365,2.152741276,3.307566342,-2.388461646,-5.488842704,0.794083484,0.34821337,-0.134632993,9.412145265,-2.431365094
0,0.687558665,-4.229764696,1.890127665,5.383498072,1.461040873,-1.66540826,-1.949929464,-14.20404496,2.215713427,-4.030475536,0.742740446,-5.444668133,-1.222689141,-6.070055273,-7.12712351,-11.07102084,-3.408431285,2.188681515,0.910756275,-0.243496891,0.256891251,-6.798328266,3.094403453,2.088899435,7.460714475,-3.411644723,-2.935508749,-6.9614328,0.340298168,-1.901704604,-5.176058145,1.018752559,0.01639658,-4.972564361,-7.383018207,2.525506993,4.05371417,0.994969492,-2.743239603,-2.734299117,-3.695159979,-0.495703114,-5.461953403,-7.787969086,6.636218762,-1.918308932,-4.82558349,0.571951883
0,7.095861762,1.930449967,-2.218326014,-3.406760316,8.979341569,0.342267937,3.370855698,0.15638062,0.706911352,0.567547991,-9.377310601,6.233435983,9.791617625,-0.552733141,4.716162355,4.237397778,3.508532792,-2.437682211,-3.170430401,-2.707388419,0.483376795,-7.761700869,8.74979718,-4.639028656,-2.692436959,11.41458271,-7.275234852,-6.748844389,2.182253848,0.12232503,6.030009026,0.691293312,7.211479677,3.25168122,-5.890717477,0.431551666,-3.783191053,-3.198479453,-2.568868861,1.594827011,-5.89521207,-2.504621573,2.387709129,2.194594038,-5.556319294,-6.062131682,-1.039115139,-1.775707563
0,-3.938845088,-8.509539204,-6.414253294,1.37921971,-0.602309587,0.207287186,10.47794868,-8.345879298,-0.408585083,-4.925600692,1.121167324,0.436649217,-7.37580967,-5.407818987,-5.586370769,-13.99341953,-5.214099608,4.425051321,-1.018139786,-4.150941914,-2.073412461,-0.675748097,0.074260945,-6.858847436,6.941470557,-2.30079962,-3.940369145,-10.57149885,0.54885708,-2.261729987,-4.167190354,-7.156850907,-4.106895228,-10.10653187,-5.099649778,-0.561125231,2.109388665,-9.060146492,-4.559439817,-6.131560528,1.649295786,-5.011206608,-0.949311526,-1.671403982,1.4712527,10.09733074,0.853423624,1.250612776
0,1.573794715,7.736495985,3.674091563,6.867444264,10.89600019,-0.980582199,-0.818325174,-0.438709569,-4.686228842,16.40305504,2.583685155,9.770519599,2.823930649,-0.897498288,3.413802117,-2.519981407,0.814842375,3.335073073,0.568750236,1.51623786,2.168326687,-2.747035913,11.24307176,-0.006309915,4.213492341,9.272187766,7.888235188,NA,-6.88413179,-1.002927578,-1.294538703,5.143841983,2.29533558,-1.627980941,3.521967118,6.154758552,-1.857812654,-1.836544073,0.413622562,1.563119813,-1.780835166,3.736428107,NA,-2.807659308,NA,3.447140936,-3.260824793,-4.784605749
0,-6.628084911,-6.201987971,-0.480262885,-4.952573665,-2.823764727,5.834689262,9.519007287,0.47411193,0.197776389,-4.806721449,2.441136568,-4.983280842,-8.092833281,-0.244724978,5.531111179,-3.699262267,-0.263715289,-3.123473905,14.48903788,-5.556927264,-3.478944534,2.212822351,5.590548548,-6.591608923,1.282332188,2.584786494,0.827441925,-3.288662584,-3.151152737,-0.098000721,-8.359473277,-2.64783523,-0.999761346,-2.166010234,-5.75009762,3.808159103,-0.625258548,-3.973003326,-0.314546537,0.079849082,-1.996601096,5.638087389,-8.917233644,1.452217775,NA,12.83382529,-5.045172959,-5.629823564
0,-0.69793047,-2.832822291,-0.428562324,-2.700036125,-2.809885766,-3.89987103,5.543490218,14.87959139,-6.644222123,-6.205403966,3.602087694,5.400625509,1.856324059,-7.500032888,-6.08970906,0.065986215,6.333059384,-8.647355842,1.865054157,-2.265396675,3.248173834,4.347110219,2.87915273,2.140577045,-8.240854981,-4.449877565,4.001168935,14.14242713,2.236758325,-3.169445641,0.484664385,10.14737964,-1.118727994,-8.454525321,4.269048832,-0.779228852,0.382037284,-3.17973031,17.94180581,5.912383937,-0.09269636,3.452490232,0.003739122,-7.457656979,3.150704591,14.65015978,-3.979705072,5.149746918
0,-1.099505761,-0.015053955,-0.569548157,8.523128911,0.202313693,11.90552407,2.502588439,7.010860726,-0.581917542,-2.444307274,6.242745732,-2.543395935,-4.277943377,-4.423182021,2.041943099,-0.386548307,-3.943525631,-1.467760348,0.197458335,-7.255362584,-0.751997775,-2.426699198,6.457566229,-1.667920841,-5.752583175,14.97963938,5.707789913,4.20290747,-5.434178637,0.85009066,0.211027074,-2.617925834,2.729895978,-6.26078179,-3.691829594,6.590533135,-3.277906335,-3.094318524,8.418220198,1.81993217,4.053765605,-2.727459648,-2.09718372,-5.74036919,-3.347909258,5.24823953,-4.448523138,-6.412414158
0,1.430206996,3.879738062,-2.43955714,-7.226906991,-4.004980365,5.901739392,3.800883414,NA,1.795749098,6.778098542,-3.367260828,-10.77667207,8.125231039,1.79489483,1.836112675,-3.328919068,0.825302674,0.64984907,-3.588463336,-0.596278865,1.337320853,0.882906125,-6.072685505,-5.864202048,-4.119878487,6.845385795,-8.557276492,-0.135658803,8.285742565,-3.512811975,-0.01505141,1.28424074,-1.646377208,6.556270607,1.466619741,-1.612419828,-7.248254531,-9.611245281,0.394159969,-3.555882501,-0.518901228,-3.118694111,-1.589070857,0.685146628,-4.401245651,2.332684778,-2.76863023,-9.154432242
0,8.305740648,-4.358029342,-1.051596994,-6.476807072,-0.580853476,8.997708618,-7.317418648,-20.09194023,1.946190344,-1.544277683,-4.854951999,-4.386198826,-5.807575235,4.704916182,-8.848686479,-10.93463016,-7.89139219,1.229708554,-1.245675286,-3.62234897,4.659605403,-4.286985229,-5.437542659,-7.811886336,-7.139172309,4.616241887,-10.64306026,-7.872113874,-9.266249553,6.143983106,-3.421810549,-3.041473505,-4.181816619,4.780970627,-1.278105443,1.612107287,5.837158364,2.839915829,-0.556870746,-5.495256716,-3.547358427,-1.69782297,-4.753393223,10.151471,0.547948502,-2.00054194,-2.141650932,-12.35240342
0,-0.212843989,-6.07820531,-2.354137023,1.36034783,-6.61617977,0.883104359,3.484683947,3.010774213,2.988052825,-1.051520627,-7.329649513,-7.258393663,4.007956442,-9.840824634,3.641148304,-6.366701792,NA,-3.898555487,-0.752883101,-2.654411319,3.885742344,-0.71064892,-4.68718036,-6.026170801,6.548576529,3.631393648,-2.87584459,0.012470408,7.412276448,-2.864785152,3.991304221,1.558963144,0.265567546,-9.472228384,4.118315587,6.957536714,9.083713913,-10.66581233,4.833578801,2.845516393,8.91573606,-1.371080372,3.8151507,-8.340714473,4.947680497,0.277911439,4.488216612,-1.258602331
0,1.140805972,4.151388514,0.052466257,3.39248942,-4.269265435,-0.525309398,-8.145120711,7.400869577,0.459701923,14.51175114,-1.894558229,2.721833641,-5.693633174,-1.290998502,-3.670364526,-0.573940068,5.703268108,-0.151797485,0.237297599,2.811766436,-2.021464163,-1.998945225,-1.328665509,-6.694706626,-3.144624744,-4.08274958,-10.29385078,9.644684352,-5.490913026,2.756783874,-0.772824501,0.15942494,0.092487175,5.294275997,-2.732181199,10.52861325,0.835437522,-3.143585804,-5.075926042,3.094905866,-6.606614042,-1.164702789,-5.083548915,3.433623723,-5.252612397,12.08263673,-4.069418328,4.829427019
0,4.769926685,-2.713289158,-3.693321218,1.171458698,6.663309181,-1.933984908,10.15387603,-4.568718138,-5.008043131,-1.824896234,-0.005785239,-7.695101368,4.404756268,9.289673181,-7.745745146,2.260170579,2.506488206,-5.116253287,-3.88999037,-7.827096491,6.47326019,-11.3840749,-7.092904051,-8.83837388,0.329398242,4.51561666,5.448440828,-4.164497659,5.071368219,-2.098628657,-1.859037458,0.7058489,-2.442777171,-0.649306722,7.670353586,-0.361635224,10.47778764,3.583890496,5.668382114,10.76422909,-0.48235001,-4.356672708,-1.986956832,-3.016111357,7.938144692,-0.067738845,1.992089982,-1.779962905
0,-12.74786968,2.286386862,-4.607165293,-2.063393544,0.136960442,6.101415167,7.612210393,-5.631595132,0.582459957,11.04175599,7.539063989,-5.43877261,-8.501255491,-2.032566948,-5.084748809,0.683456202,-8.473053524,5.361378133,-4.825927624,-1.347206092,-12.62016142,-7.470579183,-3.954794661,-0.944369895,-7.618157016,8.498065532,2.213241992,0.664844397,-2.84088667,4.593958395,-4.762560275,-7.675642048,-2.071963471,6.090446034,-4.778840322,0.275389708,-4.518482691,-5.115804486,2.2797519,-1.192581058,5.554496419,-4.17564377,-8.358840733,-0.830632148,-2.314263175,11.01381119,-7.299974494,NA
0,-5.858788019,2.78713982,4.545160938,1.642940937,-3.650971215,5.89128096,11.64546797,-1.415331775,-1.871965108,1.724769502,8.181894122,7.199072232,-4.456844675,1.695362233,-3.059372031,-1.670621698,-3.60107396,1.760449201,-2.142465044,1.604626442,-2.473653555,1.905808325,-0.91222867,1.620018292,-4.010672732,0.327649471,-2.4447863,15.91084718,1.079921941,3.02115478,-6.05876616,7.060168916,-1.561603893,-0.605948551,1.767972994,-0.33908998,-5.440697482,7.980619296,3.20427829,2.740618467,3.024317325,-1.930160051,-10.36102493,6.293531298,NA,5.165868666,-4.126958888,5.399176958
0,-2.193133083,-1.361155408,9.38521286,-1.882103472,0.708024013,-0.866722201,-5.106481304,2.596044753,-6.153928565,2.586241372,9.003247214,12.26137427,-0.443749897,-6.105863866,-1.887282431,-9.703219127,-0.207242521,-7.671029908,-1.822330439,-3.263661282,3.497210269,-8.079118514,-6.488314372,-6.264308387,6.044314219,-6.102801556,5.090147148,-2.274393674,-9.28305428,-2.437951324,3.833075811,-4.565174077,-0.504646757,-3.953828809,1.65920261,-0.934662992,6.162733628,-7.367899812,9.033400576,3.596664388,2.652337261,5.063613387,-1.610526382,-16.23695445,-3.903773179,10.40393072,-2.604892859,8.968829115
0,-13.2129998,-4.925406225,-4.001704616,-0.618160153,-0.628407013,-3.293151457,-14.97224757,-2.332117544,4.485726107,3.726451619,-11.06150249,0.95926647,1.969033354,4.50322218,-11.32139965,-7.056220015,6.825085891,3.08333377,-6.201911007,-2.126420628,-0.346351008,-2.450773924,0.589484038,-4.954144929,-4.602179547,-4.332200947,-1.130488159,1.753208802,8.554710597,-4.462344788,-3.517604282,-4.527866465,-2.473249232,-0.338268206,1.64543025,4.253202117,0.352859172,-5.322339355,-4.731084702,2.590426563,-2.101679637,3.668808614,-6.365649691,6.22208215,-5.916199531,6.534157384,-2.57347562,-5.52628564
0,5.66632179,0.836664461,-6.792183866,-5.806771631,0.159743657,-0.943783431,0.914956678,-13.71439386,-1.518752606,2.994898261,-5.420689148,3.931979173,6.654670079,0.459308041,-10.35860392,-8.96187997,7.281618577,4.382721356,-1.299021395,-0.449531038,3.515457776,-6.732994877,-3.617177782,-6.899483814,-4.965416308,-7.881914539,-0.591284007,-3.471966508,0.39393599,2.57406234,-5.107957454,-9.125830014,-1.710897456,8.784284779,-9.216571013,1.592570445,-4.005101121,NA,-5.733980351,-5.063072804,-9.153062514,-3.056435421,0.17692743,-0.81789045,-4.622623551,6.006079784,5.398534913,-8.891720959
0,-6.80075469,2.835463266,-2.755677251,-6.008439574,-4.523999583,4.615109152,-0.657986094,0.062246537,0.635411627,5.875866468,-7.471763691,-6.152517577,-5.940295016,4.884596151,-12.14681132,-7.825518018,-2.081570445,0.281856317,-2.487939305,-8.539025746,-6.620439603,-2.633319493,-5.933656482,-7.439642154,-4.429343761,5.530424003,-2.516128024,2.007548927,-2.959461269,-3.030013012,-11.17309932,-11.58841412,-4.72092416,5.181735941,-2.243041811,1.93678073,7.992386252,-2.781656057,-5.118368058,-6.924366091,-9.156880008,1.572676385,-1.390136482,-3.310834705,-3.903753539,-5.610402853,-1.085946811,-12.52562084
0,-12.73326233,1.724151101,7.632275583,-4.624048253,0.462129699,-4.231746203,12.59480235,8.124497907,3.619033545,3.604129851,-6.616946187,4.049544924,-9.361006441,3.109238718,-8.003562001,-4.797867163,-4.21265496,0.042381961,-1.957437222,1.601389143,0.814840142,-6.090736587,10.87070238,-5.042715714,-2.576606003,0.123605351,4.173727482,2.882479374,-7.032474843,-5.188756444,1.5332282,-2.899561366,2.454038432,11.9999687,4.021971588,4.195943848,-0.154994716,-10.57863057,-0.747953991,-1.299270144,-8.653460183,3.595732535,-11.96718821,2.15414203,6.352522579,-0.394183457,-7.200891933,NA
0,-0.437110925,0.899582405,-5.108281061,-2.763086517,-4.480586796,5.03943654,-1.269561341,-1.850005049,1.812627928,3.971455127,-2.556752878,3.51132527,4.038510902,5.730255611,-4.666318918,-4.689889078,2.753394958,-2.155347953,-5.158549478,1.575744429,12.01491081,-10.1130568,-2.123741653,0.647780411,-5.018358776,4.709888731,-6.17209872,-0.225421881,-2.909886496,-0.374363272,-6.359281959,-3.75468989,-0.76696544,-4.120501208,12.8987738,-3.04192478,-1.559229236,0.915586151,-2.918881125,5.417622311,-9.002597873,5.675356626,4.168046498,2.043868826,-9.186628954,-2.09343708,0.070236082,-4.98545301
0,-3.140383916,-4.56183468,2.449755035,7.996906519,3.169298559,1.375293739,-1.742972189,3.796434417,-0.347430957,-14.27030027,3.609259644,3.943403377,-3.597452365,1.009220779,3.271836634,-4.74675896,-5.728191618,-10.62066545,0.784881802,-2.100555984,0.049470934,-2.175762821,1.216564028,0.992624464,-4.276842077,1.704084002,3.878353092,-1.781248032,2.07491264,-2.831380842,-1.617568965,7.169716391,0.594888402,-9.71002063,0.703646548,-2.271117987,9.388784043,-6.517495195,-0.444856651,0.706482998,4.656365189,10.00728164,7.491107361,-5.625987035,-3.745514811,16.0929903,1.809268401,5.051142898
